player_id,last_season,current_club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp,url,age
589374,2021,49702,milson,Milson,Angola,Angola,1999-10-12,Attack,attack - Left Winger,Right,170,225000.0,270000.0,https://www.transfermarkt.co.uk/milson/profil/spieler/589374,22
532574,2021,49702,ilya-berkovskiy,Ilya Berkovskiy,Russia,Russia,2000-03-15,Attack,midfield - Attacking Midfield,Right,180,450000.0,450000.0,https://www.transfermarkt.co.uk/ilya-berkovskiy/profil/spieler/532574,21
73854,2021,49702,denis-tkachuk,Denis Tkachuk,UdSSR,Russia,1989-07-02,Midfield,midfield - Left Midfield,Left,176,270000.0,1800000.0,https://www.transfermarkt.co.uk/denis-tkachuk/profil/spieler/73854,32
214246,2021,49702,igor-gorbunov,Igor Gorbunov,Russia,Russia,1994-09-20,Midfield,midfield - Left Midfield,Right,172,540000.0,540000.0,https://www.transfermarkt.co.uk/igor-gorbunov/profil/spieler/214246,27
304617,2021,49702,albert-sharipov,Albert Sharipov,Russia,Russia,1993-04-11,Midfield,midfield - Central Midfield,Right,173,450000.0,450000.0,https://www.transfermarkt.co.uk/albert-sharipov/profil/spieler/304617,28
185028,2021,49702,pavel-karasev,Pavel Karasev,Russia,Russia,1992-07-10,Midfield,midfield - Defensive Midfield,Right,175,450000.0,765000.0,https://www.transfermarkt.co.uk/pavel-karasev/profil/spieler/185028,29
607814,2021,49702,kirill-kravtsov,Kirill Kravtsov,Russia,Russia,2002-06-14,Midfield,midfield - Defensive Midfield,Right,187,720000.0,720000.0,https://www.transfermarkt.co.uk/kirill-kravtsov/profil/spieler/607814,19
458387,2021,49702,nikita-kakkoev,Nikita Kakkoev,Russia,Russia,1999-08-22,Midfield,midfield - Defensive Midfield,Right,184,810000.0,810000.0,https://www.transfermarkt.co.uk/nikita-kakkoev/profil/spieler/458387,22
146468,2021,49702,nikolay-kalinskiy,Nikolay Kalinskiy,Russia,Russia,1993-09-22,Midfield,midfield - Defensive Midfield,Right,180,1350000.0,1350000.0,https://www.transfermarkt.co.uk/nikolay-kalinskiy/profil/spieler/146468,28
24912,2021,49702,aleksey-kozlov,Aleksey Kozlov,UdSSR,Russia,1986-12-25,Defender,Defender - Right-Back,Right,185,225000.0,6300000.0,https://www.transfermarkt.co.uk/aleksey-kozlov/profil/spieler/24912,35
450168,2021,49702,daniil-penchikov,Daniil Penchikov,Russia,Russia,1998-03-21,Defender,Defender - Right-Back,Right,184,225000.0,383000.0,https://www.transfermarkt.co.uk/daniil-penchikov/profil/spieler/450168,23
124700,2021,49702,dmitri-stotskiy,Dmitri Stotskiy,UdSSR,Russia,1989-12-01,Defender,Defender - Right-Back,Right,171,540000.0,3150000.0,https://www.transfermarkt.co.uk/dmitri-stotskiy/profil/spieler/124700,32
704545,2021,49702,ibrokhimkhalil-yuldoshev,Ibrokhimkhalil Yuldoshev,Uzbekistan,Uzbekistan,2001-02-14,Defender,Defender - Left-Back,Left,171,810000.0,810000.0,https://www.transfermarkt.co.uk/ibrokhimkhalil-yuldoshev/profil/spieler/704545,20
649261,2021,49702,viktor-aleksandrov,Viktor Aleksandrov,Russia,Russia,2002-02-14,Defender,Defender - Centre-Back,Right,187,270000.0,270000.0,https://www.transfermarkt.co.uk/viktor-aleksandrov/profil/spieler/649261,19
645173,2021,317,manfred-ugalde,Manfred Ugalde,Costa Rica,Costa Rica,2002-05-25,Attack,attack - Centre-Forward,Right,173,990000.0,990000.0,https://www.transfermarkt.co.uk/manfred-ugalde/profil/spieler/645173,19
288233,2021,133,nick-doodeman,Nick Doodeman,Netherlands,Netherlands,1996-10-22,Attack,attack - Right Winger,Right,173,450000.0,540000.0,https://www.transfermarkt.co.uk/nick-doodeman/profil/spieler/288233,25
441098,2021,49702,lucas-masoero,Lucas Masoero,Argentina,Argentina,1995-02-01,Defender,Defender - Centre-Back,Right,188,810000.0,810000.0,https://www.transfermarkt.co.uk/lucas-masoero/profil/spieler/441098,26
343749,2021,49702,kirill-gotsuk,Kirill Gotsuk,Russia,Russia,1992-09-10,Defender,Defender - Centre-Back,Left,194,900000.0,900000.0,https://www.transfermarkt.co.uk/kirill-gotsuk/profil/spieler/343749,29
188613,2021,49702,artur-anisimov,Artur Anisimov,Russia,Russia,1992-12-31,Goalkeeper,Goalkeeper,Right,186,270000.0,540000.0,https://www.transfermarkt.co.uk/artur-anisimov/profil/spieler/188613,29
440135,2021,49702,nikita-goylo,Nikita Goylo,Russia,Russia,1998-08-10,Goalkeeper,Goalkeeper,Right,189,315000.0,315000.0,https://www.transfermarkt.co.uk/nikita-goylo/profil/spieler/440135,23
70074,2021,49702,artur-nigmatullin,Artur Nigmatullin,UdSSR,Russia,1991-05-17,Goalkeeper,Goalkeeper,Right,194,630000.0,1080000.0,https://www.transfermarkt.co.uk/artur-nigmatullin/profil/spieler/70074,30
384587,2021,202,mo-el-hankouri,Mo El Hankouri,Netherlands,Morocco,1997-07-01,Attack,attack - Left Winger,Right,176,810000.0,810000.0,https://www.transfermarkt.co.uk/mo-el-hankouri/profil/spieler/384587,24
579289,2021,202,paulos-abraham,Paulos Abraham,Sweden,Sweden,2002-07-16,Attack,attack - Left Winger,Both,178,1350000.0,1800000.0,https://www.transfermarkt.co.uk/paulos-abraham/profil/spieler/579289,19
113996,2021,133,calvin-mac-intosch,Calvin Mac Intosch,Netherlands,Suriname,1989-08-09,Defender,Defender - Centre-Back,Right,181,293000.0,360000.0,https://www.transfermarkt.co.uk/calvin-mac-intosch/profil/spieler/113996,32
601495,2021,202,luciano-valente,Luciano Valente,Netherlands,Italy,2003-10-04,Attack,midfield - Attacking Midfield,Right,189,23000.0,23000.0,https://www.transfermarkt.co.uk/luciano-valente/profil/spieler/601495,18
369653,2021,202,daleho-irandust,Daleho Irandust,Sweden,Sweden,1998-06-04,Attack,midfield - Attacking Midfield,Left,185,1350000.0,1800000.0,https://www.transfermarkt.co.uk/daleho-irandust/profil/spieler/369653,23
317593,2021,133,patrick-joosten,Patrick Joosten,Netherlands,Netherlands,1996-04-14,Attack,attack - Left Winger,Right,188,720000.0,810000.0,https://www.transfermarkt.co.uk/patrick-joosten/profil/spieler/317593,25
486052,2021,202,emmanuel-matuta,Emmanuel Matuta,Belgium,Belgium,2002-02-22,Midfield,midfield - Defensive Midfield,Both,177,270000.0,270000.0,https://www.transfermarkt.co.uk/emmanuel-matuta/profil/spieler/486052,19
377720,2021,202,daniel-van-kaam,Daniel Van Kaam,Netherlands,Netherlands,2000-06-23,Midfield,midfield - Defensive Midfield,Left,175,900000.0,1980000.0,https://www.transfermarkt.co.uk/daniel-van-kaam/profil/spieler/377720,21
476915,2021,202,melayro-bogarde,Melayro Bogarde,Netherlands,Netherlands,2002-05-28,Midfield,midfield - Defensive Midfield,Right,184,1350000.0,2700000.0,https://www.transfermarkt.co.uk/melayro-bogarde/profil/spieler/476915,19
204155,2021,49702,akos-kecskes,Akos Kecskes,Hungary,Hungary,1996-01-04,Defender,Defender - Centre-Back,Right,190,720000.0,900000.0,https://www.transfermarkt.co.uk/akos-kecskes/profil/spieler/204155,25
57328,2021,202,bart-van-hintum,Bart Van Hintum,Netherlands,Netherlands,1987-01-16,Defender,Defender - Left-Back,Left,177,270000.0,675000.0,https://www.transfermarkt.co.uk/bart-van-hintum/profil/spieler/57328,34
160361,2021,133,sonny-stevens,Sonny Stevens,Netherlands,Netherlands,1992-06-22,Goalkeeper,Goalkeeper,Right,194,450000.0,900000.0,https://www.transfermarkt.co.uk/sonny-stevens/profil/spieler/160361,29
41355,2021,317,ricky-van-wolfswinkel,Ricky Van Wolfswinkel,Netherlands,Netherlands,1989-01-27,Attack,attack - Centre-Forward,Right,186,450000.0,9450000.0,https://www.transfermarkt.co.uk/ricky-van-wolfswinkel/profil/spieler/41355,32
458405,2021,202,radinio-balker,Radinio Balker,Netherlands,Netherlands,1998-09-03,Defender,Defender - Centre-Back,Right,193,450000.0,585000.0,https://www.transfermarkt.co.uk/radinio-balker/profil/spieler/458405,23
282169,2021,202,marin-sverko,Marin Sverko,Germany,Croatia,1998-02-04,Defender,Defender - Centre-Back,Left,187,540000.0,540000.0,https://www.transfermarkt.co.uk/marin-sverko/profil/spieler/282169,23
426142,2021,202,jan-de-boer,Jan De Boer,Netherlands,Netherlands,2000-05-20,Goalkeeper,Goalkeeper,Right,199,23000.0,23000.0,https://www.transfermarkt.co.uk/jan-de-boer/profil/spieler/426142,21
409346,2021,202,jan-hoekstra,Jan Hoekstra,Netherlands,Netherlands,1998-08-04,Goalkeeper,Goalkeeper,Right,190,315000.0,315000.0,https://www.transfermarkt.co.uk/jan-hoekstra/profil/spieler/409346,23
513330,2021,202,romano-postema,Romano Postema,Netherlands,Netherlands,2002-02-07,Attack,attack - Centre-Forward,Right,175,293000.0,293000.0,https://www.transfermarkt.co.uk/romano-postema/profil/spieler/513330,19
582131,2021,317,denilho-cleonise,Denilho Cleonise,Netherlands,Netherlands,2001-12-08,Attack,attack - Right Winger,Left,179,540000.0,900000.0,https://www.transfermarkt.co.uk/denilho-cleonise/profil/spieler/582131,20
214346,2021,317,virgil-misidjan,Virgil Misidjan,Netherlands,Netherlands,1993-07-24,Attack,attack - Right Winger,Both,173,720000.0,5400000.0,https://www.transfermarkt.co.uk/virgil-misidjan/profil/spieler/214346,28
242063,2021,317,vaclav-cerny,Vaclav Cerny,Czech Republic,Czech Republic,1997-10-17,Attack,attack - Right Winger,Left,182,900000.0,1800000.0,https://www.transfermarkt.co.uk/vaclav-cerny/profil/spieler/242063,24
324344,2021,317,dimitrios-limnios,Dimitrios Limnios,Greece,Greece,1998-05-27,Attack,attack - Left Winger,Right,178,1350000.0,4050000.0,https://www.transfermarkt.co.uk/dimitrios-limnios/profil/spieler/324344,23
342702,2021,317,michel-vlap,Michel Vlap,Netherlands,Netherlands,1997-06-02,Attack,midfield - Attacking Midfield,Right,190,1800000.0,7200000.0,https://www.transfermarkt.co.uk/michel-vlap/profil/spieler/342702,24
596158,2021,317,casper-staring,Casper Staring,Netherlands,Netherlands,2001-02-01,Midfield,midfield - Central Midfield,Right,186,90000.0,90000.0,https://www.transfermarkt.co.uk/casper-staring/profil/spieler/596158,20
524043,2021,317,jesse-bosch,Jesse Bosch,Netherlands,Netherlands,2000-02-01,Midfield,midfield - Central Midfield,Right,176,540000.0,540000.0,https://www.transfermarkt.co.uk/jesse-bosch/profil/spieler/524043,21
503640,2021,202,neraysho-kasanwirjo,Neraysho Kasanwirjo,Netherlands,Netherlands,2002-02-18,Defender,Defender - Centre-Back,Right,185,1800000.0,1800000.0,https://www.transfermarkt.co.uk/neraysho-kasanwirjo/profil/spieler/503640,19
258513,2021,202,laros-duarte,Laros Duarte,Netherlands,Netherlands,1997-02-28,Midfield,midfield - Defensive Midfield,Right,180,675000.0,900000.0,https://www.transfermarkt.co.uk/laros-duarte/profil/spieler/258513,24
321204,2021,317,michal-sadilek,Michal Sadilek,Czech Republic,Czech Republic,1999-05-31,Midfield,midfield - Defensive Midfield,Left,169,2250000.0,3150000.0,https://www.transfermarkt.co.uk/michal-sadilek/profil/spieler/321204,22
166326,2021,202,peter-leeuwenburgh,Peter Leeuwenburgh,Netherlands,Netherlands,1994-03-23,Goalkeeper,Goalkeeper,Right,196,540000.0,540000.0,https://www.transfermarkt.co.uk/peter-leeuwenburgh/profil/spieler/166326,27
207006,2021,317,joshua-brenet,Joshua Brenet,Netherlands,Netherlands,1994-03-20,Defender,Defender - Right-Back,Right,181,450000.0,4500000.0,https://www.transfermarkt.co.uk/joshua-brenet/profil/spieler/207006,27
374212,2021,317,gijs-smal,Gijs Smal,Netherlands,Netherlands,1997-08-31,Defender,Defender - Left-Back,Left,183,540000.0,540000.0,https://www.transfermarkt.co.uk/gijs-smal/profil/spieler/374212,24
251885,2021,317,julio-pleguezuelo,Julio Pleguezuelo,Spain,Spain,1997-01-26,Defender,Defender - Centre-Back,Right,180,720000.0,900000.0,https://www.transfermarkt.co.uk/julio-pleguezuelo/profil/spieler/251885,24
295624,2021,202,damil-dankerlui,Damil Dankerlui,Netherlands,Suriname,1996-08-24,Defender,Defender - Right-Back,Right,172,675000.0,900000.0,https://www.transfermarkt.co.uk/damil-dankerlui/profil/spieler/295624,25
360514,2021,317,giovanni-troupee,Giovanni Troupee,Netherlands,Netherlands,1998-03-20,Defender,Defender - Right-Back,Right,181,540000.0,2250000.0,https://www.transfermarkt.co.uk/giovanni-troupee/profil/spieler/360514,23
540333,2021,202,tomas-suslov,Tomas Suslov,Slovakia,Slovakia,2002-06-07,Attack,midfield - Attacking Midfield,Left,173,2250000.0,2250000.0,https://www.transfermarkt.co.uk/tomas-suslov/profil/spieler/540333,19
594227,2021,202,bjorn-meijer,Bjorn Meijer,Netherlands,Netherlands,2003-03-18,Defender,Defender - Left-Back,Left,190,675000.0,675000.0,https://www.transfermarkt.co.uk/bjorn-meijer/profil/spieler/594227,18
529425,2021,317,ennio-van-der-gouw,Ennio Van Der Gouw,England,Netherlands,2001-01-01,Goalkeeper,Goalkeeper,Right,195,45000.0,45000.0,https://www.transfermarkt.co.uk/ennio-van-der-gouw/profil/spieler/529425,20
361207,2021,317,kik-pierie,Kik Pierie,United States,Netherlands,2000-07-20,Defender,Defender - Centre-Back,Left,183,1800000.0,3600000.0,https://www.transfermarkt.co.uk/kik-pierie/profil/spieler/361207,21
30003,2021,317,wout-brama,Wout Brama,Netherlands,Netherlands,1986-08-21,Midfield,midfield - Defensive Midfield,Right,176,248000.0,4950000.0,https://www.transfermarkt.co.uk/wout-brama/profil/spieler/30003,35
315253,2021,317,jeffrey-de-lange,Jeffrey De Lange,Netherlands,Netherlands,1998-04-01,Goalkeeper,Goalkeeper,Right,190,180000.0,180000.0,https://www.transfermarkt.co.uk/jeffrey-de-lange/profil/spieler/315253,23
717345,2021,23826,sidney-raebiger,Sidney Raebiger,Germany,Germany,2005-04-17,Midfield,midfield - Central Midfield,Right,176,675000.0,675000.0,https://www.transfermarkt.co.uk/sidney-raebiger/profil/spieler/717345,16
53418,2021,23826,kevin-kampl,Kevin Kampl,Germany,Slovenia,1990-10-09,Midfield,midfield - Central Midfield,Right,178,7200000.0,19800000.0,https://www.transfermarkt.co.uk/kevin-kampl/profil/spieler/53418,31
562702,2021,317,mees-hilgers,Mees Hilgers,Netherlands,Netherlands,2001-05-13,Defender,Defender - Centre-Back,Right,183,900000.0,900000.0,https://www.transfermarkt.co.uk/mees-hilgers/profil/spieler/562702,20
155806,2021,202,mike-te-wierik,Mike Te Wierik,Netherlands,Netherlands,1992-06-08,Defender,Defender - Centre-Back,Right,191,585000.0,1350000.0,https://www.transfermarkt.co.uk/mike-te-wierik/profil/spieler/155806,29
223967,2021,23826,konrad-laimer,Konrad Laimer,Austria,Austria,1997-05-27,Midfield,midfield - Central Midfield,Right,180,23400000.0,27000000.0,https://www.transfermarkt.co.uk/konrad-laimer/profil/spieler/223967,24
332705,2021,23826,tyler-adams,Tyler Adams,United States,United States,1999-02-14,Midfield,midfield - Defensive Midfield,Right,175,15300000.0,18000000.0,https://www.transfermarkt.co.uk/tyler-adams/profil/spieler/332705,22
202591,2021,23826,benjamin-henrichs,Benjamin Henrichs,Germany,Germany,1997-02-23,Defender,Defender - Right-Back,Right,185,10800000.0,18000000.0,https://www.transfermarkt.co.uk/benjamin-henrichs/profil/spieler/202591,24
348026,2021,23826,nordi-mukiele,Nordi Mukiele,France,France,1997-11-01,Defender,Defender - Right-Back,Right,187,22500000.0,22500000.0,https://www.transfermarkt.co.uk/nordi-mukiele/profil/spieler/348026,24
70243,2021,23826,marcel-halstenberg,Marcel Halstenberg,Germany,Germany,1991-09-27,Defender,Defender - Left-Back,Left,188,6300000.0,19800000.0,https://www.transfermarkt.co.uk/marcel-halstenberg/profil/spieler/70243,30
277179,2021,23826,angelino,Angelino,Spain,Spain,1997-01-04,Defender,Defender - Left-Back,Left,171,27000000.0,31500000.0,https://www.transfermarkt.co.uk/angelino/profil/spieler/277179,24
93740,2021,23826,willi-orban,Willi Orban,Germany,Hungary,1992-11-03,Defender,Defender - Centre-Back,Right,186,12600000.0,18000000.0,https://www.transfermarkt.co.uk/willi-orban/profil/spieler/93740,29
215599,2021,23826,lukas-klostermann,Lukas Klostermann,Germany,Germany,1996-06-03,Defender,Defender - Centre-Back,Right,189,20700000.0,34200000.0,https://www.transfermarkt.co.uk/lukas-klostermann/profil/spieler/215599,25
475959,2021,23826,josko-gvardiol,Josko Gvardiol,Croatia,Croatia,2002-01-23,Defender,Defender - Centre-Back,Left,185,27000000.0,27000000.0,https://www.transfermarkt.co.uk/josko-gvardiol/profil/spieler/475959,19
21726,2021,23826,philipp-tschauner,Philipp Tschauner,Germany,Germany,1985-11-03,Goalkeeper,Goalkeeper,Right,196,270000.0,1350000.0,https://www.transfermarkt.co.uk/philipp-tschauner/profil/spieler/21726,36
388516,2021,23826,josep-martinez,Josep Martinez,Spain,Spain,1998-05-27,Goalkeeper,Goalkeeper,Right,191,2250000.0,2250000.0,https://www.transfermarkt.co.uk/josep-martinez/profil/spieler/388516,23
57071,2021,23826,peter-gulacsi,Peter Gulacsi,Hungary,Hungary,1990-05-06,Goalkeeper,Goalkeeper,Right,190,9900000.0,11700000.0,https://www.transfermarkt.co.uk/peter-gulacsi/profil/spieler/57071,31
166737,2021,3729,evgeniy-markov,Evgeniy Markov,Russia,Russia,1994-07-07,Attack,attack - Centre-Forward,Right,187,540000.0,1350000.0,https://www.transfermarkt.co.uk/evgeniy-markov/profil/spieler/166737,27
167316,2021,3729,djordje-despotovic,Djordje Despotovic,Jugoslawien (SFR),Serbia,1992-03-04,Attack,attack - Centre-Forward,Left,190,2250000.0,5400000.0,https://www.transfermarkt.co.uk/djordje-despotovic/profil/spieler/167316,29
106675,2021,3729,kirill-panchenko,Kirill Panchenko,UdSSR,Russia,1989-10-16,Attack,attack - Second Striker,Right,185,270000.0,2250000.0,https://www.transfermarkt.co.uk/kirill-panchenko/profil/spieler/106675,32
212415,2021,3729,evans-kangwa,Evans Kangwa,Zambia,Zambia,1992-10-09,Attack,attack - Left Winger,Right,175,630000.0,1350000.0,https://www.transfermarkt.co.uk/evans-kangwa/profil/spieler/212415,29
53696,2021,317,lars-unnerstall,Lars Unnerstall,Germany,Germany,1990-07-20,Goalkeeper,Goalkeeper,Right,198,1350000.0,3150000.0,https://www.transfermarkt.co.uk/lars-unnerstall/profil/spieler/53696,31
62834,2021,3729,igor-gorbatenko,Igor Gorbatenko,UdSSR,Russia,1989-02-13,Attack,midfield - Attacking Midfield,Left,170,135000.0,1620000.0,https://www.transfermarkt.co.uk/igor-gorbatenko/profil/spieler/62834,32
666234,2021,23826,mohamed-simakan,Mohamed Simakan,France,France,2000-05-03,Defender,Defender - Centre-Back,Right,187,16200000.0,16200000.0,https://www.transfermarkt.co.uk/mohamed-simakan/profil/spieler/666234,21
132091,2021,3729,sergey-tkachev,Sergey Tkachev,UdSSR,Russia,1989-05-19,Attack,midfield - Attacking Midfield,Left,184,540000.0,3600000.0,https://www.transfermarkt.co.uk/sergey-tkachev/profil/spieler/132091,32
260672,2021,3729,ayaz-guliev,Ayaz Guliev,Russia,Russia,1996-11-27,Midfield,midfield - Central Midfield,Right,172,630000.0,2700000.0,https://www.transfermarkt.co.uk/ayaz-guliev/profil/spieler/260672,25
260681,2021,3729,vladislav-panteleev,Vladislav Panteleev,Russia,Russia,1996-08-15,Attack,midfield - Attacking Midfield,Right,178,360000.0,855000.0,https://www.transfermarkt.co.uk/vladislav-panteleev/profil/spieler/260681,25
684998,2021,3729,kings-kangwa,Kings Kangwa,Zambia,Zambia,1999-06-04,Midfield,midfield - Central Midfield,Right,170,1080000.0,1080000.0,https://www.transfermarkt.co.uk/kings-kangwa/profil/spieler/684998,22
198816,2021,3729,georgi-kostadinov,Georgi Kostadinov,Bulgaria,Bulgaria,1990-09-07,Midfield,midfield - Defensive Midfield,Both,184,810000.0,1620000.0,https://www.transfermarkt.co.uk/georgi-kostadinov/profil/spieler/198816,31
402008,2021,23826,amadou-haidara,Amadou Haidara,Mali,Mali,1998-01-31,Midfield,midfield - Central Midfield,Right,175,21600000.0,21600000.0,https://www.transfermarkt.co.uk/amadou-haidara/profil/spieler/402008,23
46635,2021,3729,igor-smolnikov,Igor Smolnikov,UdSSR,Russia,1988-08-08,Defender,Defender - Right-Back,Right,178,720000.0,10800000.0,https://www.transfermarkt.co.uk/igor-smolnikov/profil/spieler/46635,33
456182,2021,3729,danil-stepanov,Danil Stepanov,Russia,Russia,2000-01-25,Defender,Defender - Left-Back,Left,172,1800000.0,1800000.0,https://www.transfermarkt.co.uk/danil-stepanov/profil/spieler/456182,21
70212,2021,3729,taras-burlak,Taras Burlak,UdSSR,Russia,1990-02-22,Defender,Defender - Centre-Back,Right,187,270000.0,2700000.0,https://www.transfermarkt.co.uk/taras-burlak/profil/spieler/70212,31
231873,2021,3729,ivan-novoseltsev,Ivan Novoseltsev,UdSSR,Russia,1991-08-25,Defender,Defender - Centre-Back,Both,190,540000.0,4500000.0,https://www.transfermarkt.co.uk/ivan-novoseltsev/profil/spieler/231873,30
330780,2021,3729,artem-sokol,Artem Sokol,Russia,Russia,1997-06-11,Defender,Defender - Centre-Back,Right,185,540000.0,540000.0,https://www.transfermarkt.co.uk/artem-sokol/profil/spieler/330780,24
169511,2021,3729,uros-radakovic,Uros Radakovic,Yugoslavia (Republic),Serbia,1994-03-31,Defender,Defender - Centre-Back,Right,194,720000.0,1130000.0,https://www.transfermarkt.co.uk/uros-radakovic/profil/spieler/169511,27
98533,2021,3729,maksim-belyaev,Maksim Belyaev,UdSSR,Russia,1991-09-30,Defender,Defender - Centre-Back,Right,188,900000.0,4050000.0,https://www.transfermarkt.co.uk/maksim-belyaev/profil/spieler/98533,30
449377,2021,3729,egor-shamov,Egor Shamov,Russia,Russia,1994-06-02,Goalkeeper,Goalkeeper,Left,190,270000.0,720000.0,https://www.transfermarkt.co.uk/egor-shamov/profil/spieler/449377,27
148028,2021,3729,mikhail-levashov,Mikhail Levashov,UdSSR,Russia,1991-10-04,Goalkeeper,Goalkeeper,Right,193,270000.0,1350000.0,https://www.transfermarkt.co.uk/mikhail-levashov/profil/spieler/148028,30
416660,2021,317,ramiz-zerrouki,Ramiz Zerrouki,Netherlands,Algeria,1998-05-26,Midfield,midfield - Central Midfield,Right,183,1080000.0,1080000.0,https://www.transfermarkt.co.uk/ramiz-zerrouki/profil/spieler/416660,23
508637,2021,23826,solomon-bonnah,Solomon Bonnah,Netherlands,Netherlands,2003-08-19,Defender,Defender - Right-Back,Right,165,675000.0,675000.0,https://www.transfermarkt.co.uk/solomon-bonnah/profil/spieler/508637,18
601454,2021,3729,artem-sukhanov,Artem Sukhanov,Russia,Russia,2001-05-29,Defender,Defender - Right-Back,Right,177,225000.0,225000.0,https://www.transfermarkt.co.uk/artem-sukhanov/profil/spieler/601454,20
340325,2021,234,reiss-nelson,Reiss Nelson,England,England,1999-12-10,Attack,attack - Right Winger,Right,175,4950000.0,15300000.0,https://www.transfermarkt.co.uk/reiss-nelson/profil/spieler/340325,22
70220,2021,3729,anton-kochenkov,Anton Kochenkov,UdSSR,Russia,1987-04-02,Goalkeeper,Goalkeeper,Right,195,315000.0,1350000.0,https://www.transfermarkt.co.uk/anton-kochenkov/profil/spieler/70220,34
317806,2021,234,cyriel-dessers,Cyriel Dessers,Belgium,Nigeria,1994-12-08,Attack,attack - Centre-Forward,Right,184,2700000.0,3600000.0,https://www.transfermarkt.co.uk/cyriel-dessers/profil/spieler/317806,27
293385,2021,23826,dani-olmo,Dani Olmo,Spain,Spain,1998-05-07,Attack,midfield - Attacking Midfield,Right,179,40500000.0,45000000.0,https://www.transfermarkt.co.uk/dani-olmo/profil/spieler/293385,23
683620,2021,234,antoni-milambo,Antoni Milambo,Netherlands,Netherlands,2005-04-03,Attack,midfield - Attacking Midfield,Right,179,900000.0,900000.0,https://www.transfermarkt.co.uk/antoni-milambo/profil/spieler/683620,16
372267,2021,234,guus-til,Guus Til,Zambia,Netherlands,1997-12-22,Attack,midfield - Attacking Midfield,Right,186,5850000.0,10800000.0,https://www.transfermarkt.co.uk/guus-til/profil/spieler/372267,24
454567,2021,234,orkun-kokcu,Orkun Kokcu,Netherlands,Turkey,2000-12-29,Midfield,midfield - Central Midfield,Both,175,15300000.0,15750000.0,https://www.transfermarkt.co.uk/orkun-kokcu/profil/spieler/454567,21
595238,2021,234,lennard-hartjes,Lennard Hartjes,Netherlands,Netherlands,2003-04-07,Midfield,midfield - Defensive Midfield,Right,0,90000.0,90000.0,https://www.transfermarkt.co.uk/lennard-hartjes/profil/spieler/595238,18
134999,2021,234,jens-toornstra,Jens Toornstra,Netherlands,Netherlands,1989-04-04,Attack,midfield - Attacking Midfield,Right,178,1350000.0,6750000.0,https://www.transfermarkt.co.uk/jens-toornstra/profil/spieler/134999,32
223367,2021,234,fredrik-aursnes,Fredrik Aursnes,Norway,Norway,1995-12-10,Midfield,midfield - Defensive Midfield,Right,181,6300000.0,6300000.0,https://www.transfermarkt.co.uk/fredrik-aursnes/profil/spieler/223367,26
591880,2021,234,mimeirhel-benita,Mimeirhel Benita,Netherlands,Netherlands,2003-11-17,Defender,Defender - Right-Back,Right,0,90000.0,90000.0,https://www.transfermarkt.co.uk/mimeirhel-benita/profil/spieler/591880,18
412949,2021,234,denzel-hall,Denzel Hall,Netherlands,Netherlands,2001-05-22,Defender,Defender - Right-Back,Right,180,90000.0,90000.0,https://www.transfermarkt.co.uk/denzel-hall/profil/spieler/412949,20
605144,2021,234,cole-bassett,Cole Bassett,United States,United States,2001-07-28,Attack,midfield - Attacking Midfield,Both,180,5400000.0,5400000.0,https://www.transfermarkt.co.uk/cole-bassett/profil/spieler/605144,20
420210,2021,234,lutsharel-geertruida,Lutsharel Geertruida,Netherlands,Netherlands,2000-07-18,Defender,Defender - Right-Back,Right,184,6750000.0,7200000.0,https://www.transfermarkt.co.uk/lutsharel-geertruida/profil/spieler/420210,21
339340,2021,234,tyrell-malacia,Tyrell Malacia,Netherlands,Netherlands,1999-08-17,Defender,Defender - Left-Back,Left,169,10350000.0,10350000.0,https://www.transfermarkt.co.uk/tyrell-malacia/profil/spieler/339340,22
436064,2021,234,ramon-hendriks,Ramon Hendriks,Netherlands,Netherlands,2001-07-18,Defender,Defender - Centre-Back,Left,189,720000.0,720000.0,https://www.transfermarkt.co.uk/ramon-hendriks/profil/spieler/436064,20
340460,2021,234,philippe-sandler,Philippe Sandler,Netherlands,Netherlands,1997-02-10,Defender,Defender - Centre-Back,Right,190,1800000.0,4050000.0,https://www.transfermarkt.co.uk/philippe-sandler/profil/spieler/340460,24
59145,2021,234,gernot-trauner,Gernot Trauner,Austria,Austria,1992-03-25,Defender,Defender - Centre-Back,Right,183,3600000.0,3600000.0,https://www.transfermarkt.co.uk/gernot-trauner/profil/spieler/59145,29
469781,2021,234,marcos-senesi,Marcos Senesi,Argentina,Argentina,1997-05-10,Defender,Defender - Centre-Back,Left,185,10800000.0,18000000.0,https://www.transfermarkt.co.uk/marcos-senesi/profil/spieler/469781,24
583404,2021,234,marcus-pedersen,Marcus Pedersen,Norway,Norway,2000-07-16,Defender,Defender - Right-Back,Right,184,4050000.0,4050000.0,https://www.transfermarkt.co.uk/marcus-pedersen/profil/spieler/583404,21
554530,2021,234,tein-troost,Tein Troost,Netherlands,Netherlands,2002-01-15,Goalkeeper,Goalkeeper,Left,187,90000.0,90000.0,https://www.transfermarkt.co.uk/tein-troost/profil/spieler/554530,19
