country,pretty_name,position,market_value_in_gbp,age,LongitudeMeasure,LatitudeMeasure,value
Spain,Manu Vallejo,Attack,2700000.0,24,-1.0808609416307975,41.8939130595213,"2,700,000.0"
Spain,Edgar Mendez,Attack,1080000.0,31,-2.5828973264278465,43.13080832118547,"1,080,000.0"
Spain,Jason,Attack,2250000.0,27,-4.030976661920388,40.962928289368456,"2,250,000.0"
Spain,Luis Rioja,Attack,2700000.0,28,0.4702782743965734,41.21117431713502,"2,700,000.0"
Spain,Manu Garcia,Attack,2700000.0,23,-2.542618577078705,40.68932454112284,"2,700,000.0"
Spain,Tomas Pina,Midfield,720000.0,34,-5.0962697534032815,37.89468060587446,"720,000.0"
Spain,Toni Moya,Midfield,1350000.0,23,-5.893467742903294,37.535766375046826,"1,350,000.0"
Spain,Antonio Perera,Midfield,360000.0,24,-3.3050209207069896,38.87475238608376,"360,000.0"
Spain,Ximo Navarro,Defender,1080000.0,31,-3.29060914557102,41.70359535193021,"1,080,000.0"
Spain,Saul Garcia,Defender,540000.0,27,-4.494172373504765,37.999901632666095,"540,000.0"
Spain,Ruben Duarte,Defender,2700000.0,26,-0.6819786089753901,42.82740481013716,"2,700,000.0"
Spain,Victor Laguardia,Defender,1800000.0,32,-2.962391057281484,40.80132056656274,"1,800,000.0"
Spain,Antonio Sivera,Goalkeeper,900000.0,25,-8.484871495787708,42.8811549609494,"900,000.0"
Spain,Fernando Pacheco,Goalkeeper,4500000.0,29,-6.749854573678869,39.568250358093074,"4,500,000.0"
Spain,Javi Lopez,Defender,630000.0,19,-6.426760924491988,42.20303828820697,"630,000.0"
Spain,Pere Pons,Midfield,2250000.0,28,0.2198653814961595,42.44342003290957,"2,250,000.0"
Spain,Borja Iglesias,Attack,13500000.0,28,-1.4780334462955853,38.74281763955188,"13,500,000.0"
Spain,Joaquin,Attack,1350000.0,40,-5.673085423478417,39.48586587225024,"1,350,000.0"
Spain,Paco Alcacer,Attack,8100000.0,28,-8.815830793177176,43.03199199674984,"8,100,000.0"
Spain,Martin Aguirregabiria,Defender,2250000.0,25,-7.090177511740297,37.34663283139989,"2,250,000.0"
Spain,Roberto Soldado,Attack,900000.0,36,-3.042910140698323,41.20469002864207,"900,000.0"
Spain,Marco Asensio,Attack,36000000.0,25,-0.8805232479871918,40.363194372378985,"36,000,000.0"
Spain,Isco,Attack,6750000.0,29,-4.334369732013571,37.48036441746237,"6,750,000.0"
Spain,Asier Villalibre,Attack,2700000.0,24,-2.8649459042344887,41.26617956054609,"2,700,000.0"
Spain,Inaki Williams,Attack,22500000.0,27,-3.622569669078136,39.98105378116153,"22,500,000.0"
Spain,Julen Lobete,Attack,4500000.0,21,1.423716187642059,41.86356197092094,"4,500,000.0"
Spain,Nico Williams,Attack,10800000.0,19,-8.479503814642895,42.421405780828266,"10,800,000.0"
Spain,Alex Berenguer,Attack,10800000.0,26,-5.13040481605547,40.06918460477993,"10,800,000.0"
Spain,Iker Muniain,Attack,14400000.0,29,-2.3445014085417224,39.37880307210313,"14,400,000.0"
Spain,Dani Garcia,Midfield,2700000.0,31,-5.90167403262295,37.20310860857477,"2,700,000.0"
Spain,Mariano Diaz,Attack,5400000.0,28,-1.667464741196258,39.18039332843818,"5,400,000.0"
Spain,Mikel Vesga,Midfield,2700000.0,28,-0.0598277156022781,40.86943656031399,"2,700,000.0"
Spain,Alex Petxa,Defender,900000.0,24,-7.243287110591676,42.38378275922412,"900,000.0"
Spain,Oier Zarraga,Midfield,3150000.0,22,-1.509366148110697,38.0110208367803,"3,150,000.0"
Spain,Oscar De Marcos,Defender,1620000.0,32,-5.55418979021416,40.256261743347046,"1,620,000.0"
Spain,Mikel Balenziaga,Defender,1080000.0,33,-5.571885295561518,38.67385166428774,"1,080,000.0"
Spain,Yuri Berchiche,Defender,2700000.0,31,-5.091585958858151,40.975625210276505,"2,700,000.0"
Spain,Unai Nunez,Defender,8100000.0,24,-6.700352342996121,39.31013073453356,"8,100,000.0"
Spain,Dani Vivian,Defender,10800000.0,22,-1.7888065734953127,39.66710069531313,"10,800,000.0"
Spain,Yeray Alvarez,Defender,11700000.0,26,-0.2892445531366032,39.00818557764004,"11,700,000.0"
Spain,Inigo Martinez,Defender,22500000.0,30,-5.938786599891087,38.2625874462035,"22,500,000.0"
Spain,Raul Garcia,Attack,2250000.0,35,-5.169785932815486,39.54713846990703,"2,250,000.0"
Spain,Jokin Ezkieta,Goalkeeper,270000.0,25,-2.583317518268669,37.00687249583735,"270,000.0"
Spain,Julen Agirrezabala,Goalkeeper,4500000.0,21,-2.5045702347509438,37.150862801015045,"4,500,000.0"
Spain,Carlos Fernandez,Attack,4500000.0,25,-5.686732108299922,40.51349994686123,"4,500,000.0"
Spain,Ander Capa,Defender,2250000.0,29,-7.46704167219571,43.58282829045135,"2,250,000.0"
Spain,Portu,Attack,8100000.0,29,-2.1844485261243856,40.4337752901503,"8,100,000.0"
Spain,David Silva,Attack,3600000.0,35,-7.172358446598658,41.93409643560623,"3,600,000.0"
Spain,Ander Barrenetxea,Attack,8100000.0,20,-6.644127578066673,37.32045885707414,"8,100,000.0"
Spain,Benat Turrientes,Midfield,2700000.0,19,-7.126130540488624,42.77077030819213,"2,700,000.0"
Spain,Ander Guevara,Midfield,4500000.0,24,-3.1252037749359385,41.00154634217909,"4,500,000.0"
Spain,Mikel Merino,Midfield,45000000.0,25,-7.084662636154118,37.059449507011664,"45,000,000.0"
Spain,Asier Illarramendi,Midfield,2700000.0,31,-2.136545620499761,42.61425960889088,"2,700,000.0"
Spain,Oihan Sancet,Attack,13500000.0,21,-2.5867081704443224,42.10365950048565,"13,500,000.0"
Spain,Hugo Duro,Attack,9000000.0,22,-7.676516386747984,41.95494981402091,"9,000,000.0"
Spain,Unai Simon,Goalkeeper,22500000.0,24,-4.664509943934012,37.96103241331161,"22,500,000.0"
Spain,Carlos Soler,Midfield,45000000.0,24,-4.58299696321093,41.73955638225272,"45,000,000.0"
Spain,Hugo Guillamon,Midfield,18000000.0,21,-1.5352393899967876,38.27845763368328,"18,000,000.0"
Spain,Unai Vencedor,Midfield,18000000.0,21,-5.927029152435493,42.40463842375432,"18,000,000.0"
Spain,Jesus Vazquez,Defender,4500000.0,18,-4.026037913814788,43.17754449925821,"4,500,000.0"
Spain,Jose Gaya,Defender,36000000.0,26,-1.9176655386085288,41.864139021939486,"36,000,000.0"
Spain,Cristhian Mosquera,Defender,900000.0,17,-4.5390695220071535,36.68254422249432,"900,000.0"
Spain,Jon Guridi,Midfield,1080000.0,26,-5.129638412936592,42.68053616303003,"1,080,000.0"
Spain,Jaume Domenech,Goalkeeper,1800000.0,31,-3.997727301491877,40.08024267228245,"1,800,000.0"
Spain,Joseba Zaldua,Defender,3600000.0,29,-5.763636555382099,36.825848261215306,"3,600,000.0"
Spain,Andoni Gorosabel,Defender,9000000.0,25,-7.950094416203097,43.52785564641459,"9,000,000.0"
Spain,Nacho Monreal,Defender,900000.0,35,-5.280349301912996,41.17173852723419,"900,000.0"
Spain,Bryan Gil,Attack,16200000.0,20,-4.294516241415226,37.026069763180665,"16,200,000.0"
Spain,Mikel Oyarzabal,Attack,54000000.0,24,-4.164434397877236,43.07858322770781,"54,000,000.0"
Spain,Aihen Munoz,Defender,5400000.0,24,-0.8478168717157999,41.78458946789104,"5,400,000.0"
Spain,Jon Pacheco,Defender,900000.0,20,-1.2599037978349037,42.823353421360736,"900,000.0"
Spain,Igor Zubeldia,Defender,13500000.0,24,-5.29264295116329,42.95239694258594,"13,500,000.0"
Spain,Alex Remiro,Goalkeeper,19800000.0,26,-5.459895439089154,41.408981924427735,"19,800,000.0"
Spain,Aritz Elustondo,Defender,18000000.0,27,-8.165224415983841,42.28429959620057,"18,000,000.0"
Spain,Diego Rico,Defender,2700000.0,28,-8.928896184439509,42.33164060977146,"2,700,000.0"
Spain,Nico Serrano,Attack,2250000.0,18,-0.573889970958593,41.50281899305288,"2,250,000.0"
Spain,Toni Lato,Defender,1350000.0,24,-5.865494459650879,37.16254659344729,"1,350,000.0"
Spain,Daniel Carvajal,Defender,16200000.0,29,-3.4760933473397024,39.6266176324922,"16,200,000.0"
Spain,Miguel Gutierrez,Defender,5400000.0,20,-0.5905710093721463,41.31449005302997,"5,400,000.0"
Spain,Dani Ceballos,Midfield,12600000.0,25,-3.2695098925321053,41.07124325259167,"12,600,000.0"
Spain,Jesus Vallejo,Defender,2700000.0,24,-5.236258791812782,42.91952998088772,"2,700,000.0"
Spain,Nacho Fernandez,Defender,6300000.0,31,-3.950761805158802,42.88282785008616,"6,300,000.0"
Spain,Dani Gomez,Attack,2250000.0,23,-5.715137281118572,42.10239402033311,"2,250,000.0"
Spain,Martin Zubimendi,Midfield,27000000.0,22,-2.124004949626192,39.43715955034972,"27,000,000.0"
Spain,Jorge De Frutos,Attack,9000000.0,24,-3.9341182808395674,41.89695194570415,"9,000,000.0"
Spain,Alejandro Cantero,Attack,900000.0,21,-1.522067931802848,39.34498946208468,"900,000.0"
Spain,Gonzalo Melero,Midfield,3600000.0,27,-5.724049243648754,36.261876092913305,"3,600,000.0"
Spain,Jose Campana,Midfield,5400000.0,28,0.4883080628652347,42.23143226329599,"5,400,000.0"
Spain,Inigo Lekue,Defender,2700000.0,28,0.5661223720178619,42.03065381842659,"2,700,000.0"
Spain,Lucas Vazquez,Defender,10800000.0,30,-1.9238748638102727,41.71383210364712,"10,800,000.0"
Spain,Roger Marti,Attack,4500000.0,30,-7.152160823750263,42.93168716717188,"4,500,000.0"
Spain,Coke,Defender,540000.0,34,-1.386394215353464,41.40360114100808,"540,000.0"
Spain,Marc Pubill,Defender,720000.0,18,-2.8160559762450816,39.34612710600989,"720,000.0"
Spain,Sontm,Defender,900000.0,27,-2.284306104629473,39.42274287958563,"900,000.0"
Spain,Enric Franquesa,Defender,720000.0,24,1.4799009308966191,42.33758582755641,"720,000.0"
Spain,Carlos Clerc,Defender,1800000.0,29,-4.450990672923418,37.26922963893016,"1,800,000.0"
Spain,Pepelu,Midfield,2700000.0,23,-4.105253634306136,37.77532185012475,"2,700,000.0"
Spain,Rober Pier,Defender,1350000.0,26,-4.105456369808721,39.249798497440814,"1,350,000.0"
Spain,Sergio Postigo,Defender,630000.0,33,-6.5214379567785805,37.8980666125519,"630,000.0"
Spain,Jose Luis Morales,Attack,3600000.0,34,-1.812363299937834,41.82869938001533,"3,600,000.0"
Spain,Aitor Fernandez,Goalkeeper,2250000.0,30,-1.4949780581742944,42.889155329286986,"2,250,000.0"
Spain,Koke,Midfield,22500000.0,29,-6.294777208335744,38.39730843567677,"22,500,000.0"
Spain,Marcos Llorente,Midfield,40500000.0,26,-1.6992360492268173,40.43422840489449,"40,500,000.0"
Spain,Mario Hermoso,Defender,18000000.0,26,-4.494373347499299,39.23857445826426,"18,000,000.0"
Spain,Gerard Moreno,Attack,36000000.0,29,-3.5178129244921825,38.05088475711285,"36,000,000.0"
Spain,Yeremy Pino,Attack,36000000.0,19,-4.278070110452656,38.92056918077926,"36,000,000.0"
Spain,Dani Cardenas,Goalkeeper,1350000.0,24,-2.77234074835713,38.315660202026045,"1,350,000.0"
Spain,Vicente Iborra,Midfield,1800000.0,33,-5.496508379942912,36.055319233702775,"1,800,000.0"
Spain,Moi Gomez,Attack,7200000.0,27,-2.472116718217164,41.83775081174076,"7,200,000.0"
Spain,Ruben Pena,Defender,2250000.0,30,-7.036288090972502,37.50895397850616,"2,250,000.0"
Spain,Mario Gaspar,Defender,2700000.0,31,-2.8579533614637693,36.7498138076522,"2,700,000.0"
Spain,Jorge Miramon,Defender,1620000.0,32,-6.249150827855715,39.34662120765459,"1,620,000.0"
Spain,Alberto Moreno,Defender,4500000.0,29,2.256697035874101,41.492257838297256,"4,500,000.0"
Spain,Alfonso Pedraza,Defender,16200000.0,25,0.444720922205077,40.976918152871576,"16,200,000.0"
Spain,Raul Albiol,Defender,2700000.0,36,-7.9512189181760675,42.356704469368296,"2,700,000.0"
Spain,Pau Torres,Defender,45000000.0,24,-8.879257219058069,42.67784823129975,"45,000,000.0"
Spain,Sergio Asenjo,Goalkeeper,3600000.0,32,-0.5847126980460473,38.90507913547721,"3,600,000.0"
Spain,Aitor Ruibal,Attack,2700000.0,25,-3.692265703911853,42.90630514366941,"2,700,000.0"
Spain,Cristian Tello,Attack,4500000.0,30,-3.6492752717886727,37.45042047447706,"4,500,000.0"
Spain,Juanmi,Attack,13500000.0,28,-6.290195289533168,37.68975363390249,"13,500,000.0"
Spain,Rodri Sanchez,Attack,3600000.0,21,-3.5295789334026564,39.13381345484065,"3,600,000.0"
Spain,Sergio Canales,Attack,18000000.0,30,-6.6533137715206845,42.26886425170776,"18,000,000.0"
Spain,Victor Camarasa,Midfield,900000.0,27,-1.8324425763318413,42.71189520537563,"900,000.0"
Spain,Hector Bellerin,Defender,18000000.0,26,-5.435728885780826,40.19213357976599,"18,000,000.0"
Spain,Juan Miranda,Defender,4500000.0,21,2.045868094001353,42.28923473411005,"4,500,000.0"
Spain,Alex Moreno,Defender,16200000.0,28,-3.167858812779192,37.40841588802964,"16,200,000.0"
Spain,Victor Ruiz,Defender,1350000.0,32,-2.924820360895408,37.90844091162915,"1,350,000.0"
Spain,Marc Bartra,Defender,5400000.0,30,-6.369045814834742,39.70648492350694,"5,400,000.0"
Spain,Edgar Gonzalez,Defender,5400000.0,24,-5.2882312783177685,36.634610364045166,"5,400,000.0"
Spain,Joel Robles,Goalkeeper,1350000.0,31,-4.12242118671631,41.876866728741845,"1,350,000.0"
Spain,Manu Trigueros,Midfield,12600000.0,30,2.9337138450439824,41.87921371659497,"12,600,000.0"
Spain,Dani Parejo,Midfield,8100000.0,32,-5.653059042009359,40.02229743427708,"8,100,000.0"
Spain,Martin Montoya,Defender,1350000.0,30,-7.581134364857602,42.10891149691812,"1,350,000.0"
Spain,Mujaid Sadick,Defender,2700000.0,21,-2.932184095736143,41.75840796174275,"2,700,000.0"
Spain,Raul De Tomas,Attack,22500000.0,27,-0.6710492649828783,40.033090265146285,"22,500,000.0"
Spain,Adrian Embarba,Attack,3600000.0,29,-6.331230480592513,38.991071873830506,"3,600,000.0"
Spain,Nico Melamed,Attack,6750000.0,20,-5.523859320777481,36.20340146909229,"6,750,000.0"
Spain,Javi Puado,Attack,7200000.0,23,-3.573036588090037,40.51941082274613,"7,200,000.0"
Spain,Fran Merida,Midfield,810000.0,31,-7.027601215465792,39.663379921866856,"810,000.0"
Spain,Oscar Melendo,Attack,2700000.0,24,-8.862409114404437,42.98266947105178,"2,700,000.0"
Spain,David Lopez,Midfield,1620000.0,32,-2.790218691415891,38.65332001258498,"1,620,000.0"
Spain,Miguelon,Defender,720000.0,25,-5.46802571501184,40.88741397918952,"720,000.0"
Spain,Aleix Vidal,Defender,1800000.0,32,-8.331054976005174,42.87480736031053,"1,800,000.0"
Spain,Oscar Gil,Defender,2700000.0,23,-2.8887947411378017,40.81590940172608,"2,700,000.0"
Spain,Didac Vila,Defender,540000.0,32,-7.82551179888322,43.21023305791708,"540,000.0"
Spain,Fernando Calero,Defender,1620000.0,26,-2.8821097432397664,41.34648664552619,"1,620,000.0"
Spain,Manu Morlanes,Midfield,4500000.0,22,-3.635226375333161,38.758800366537486,"4,500,000.0"
Spain,Sergi Gomez,Defender,2700000.0,29,-1.1907680564436198,41.6601800894266,"2,700,000.0"
Spain,Sergi Darder,Midfield,12600000.0,28,1.7267561894537329,42.3215507241208,"12,600,000.0"
Spain,Joan Garcia,Goalkeeper,360000.0,20,-2.6222043908607686,40.91448960538311,"360,000.0"
Spain,Diego Lopez,Goalkeeper,450000.0,40,-5.120746811217203,37.61637146992079,"450,000.0"
Spain,Loren Moron,Attack,3600000.0,28,1.8077322887472904,42.220779971703706,"3,600,000.0"
Spain,Oier Olazabal,Goalkeeper,270000.0,32,-7.144212895018791,39.37820087642922,"270,000.0"
Spain,Adria Pedrosa,Defender,8100000.0,23,-2.193473013004932,40.28993256040178,"8,100,000.0"
Spain,Sandro Ramirez,Attack,3150000.0,26,-6.277123142506729,40.03432467566881,"3,150,000.0"
Spain,Borja Mayoral,Attack,8100000.0,24,-6.262253896642646,36.59846547444005,"8,100,000.0"
Spain,Jaime Mata,Attack,2700000.0,33,-1.8653394972844597,41.15437590523415,"2,700,000.0"
Spain,Vitolo,Attack,1350000.0,32,-4.3844313196482805,40.32927723954096,"1,350,000.0"
Spain,Gonzalo Villar,Midfield,4500000.0,23,-7.060173063548358,38.36670275994276,"4,500,000.0"
Spain,Carles Alena,Midfield,8100000.0,23,-4.85913357487106,39.6571620242365,"8,100,000.0"
Spain,Oscar Rodriguez,Attack,8100000.0,23,-5.7697326589524645,38.291068018020695,"8,100,000.0"
Spain,Juan Iglesias,Defender,1350000.0,23,-1.97188726221692,43.13104062971647,"1,350,000.0"
Spain,Jorge Cuenca,Defender,7200000.0,22,-3.8705999492007512,39.34849417316891,"7,200,000.0"
Spain,David Soria,Goalkeeper,7200000.0,28,-8.606165981825841,42.92166727454011,"7,200,000.0"
Spain,Ruben Yanez,Goalkeeper,1350000.0,28,-4.65276638434607,38.35295422766645,"1,350,000.0"
Spain,Robert Skov,Attack,7200000.0,25,-3.290523939354021,41.78048924819598,"7,200,000.0"
Spain,Pedro Chirivella,Midfield,6300000.0,24,-6.812034106968701,38.31019383447856,"6,300,000.0"
Spain,Adama Traore,Attack,18000000.0,25,-3.1022544622243124,42.92349102265644,"18,000,000.0"
Spain,Pedro Ruiz,Attack,225000.0,21,-7.119322691670323,39.16507504014263,"225,000.0"
Spain,Ivan Romero,Attack,720000.0,20,-7.763331921667955,43.0355391335216,"720,000.0"
Spain,Munir El Haddadi,Attack,7200000.0,26,-4.427817371684126,42.4180019609861,"7,200,000.0"
Spain,Rafa Mir,Attack,14400000.0,24,-8.93128043284031,42.79967486391625,"14,400,000.0"
Spain,Joan Jordan,Midfield,19800000.0,27,-6.941410118612928,37.846955784002525,"19,800,000.0"
Spain,Jesus Navas,Defender,2700000.0,36,-0.6784968016002324,42.62763372986976,"2,700,000.0"
Spain,Suso,Attack,9000000.0,28,-2.4327347091834817,42.54225998183814,"9,000,000.0"
Spain,Oliver Torres,Midfield,7200000.0,27,-1.2751815003969875,42.38390703755172,"7,200,000.0"
Spain,Javi Diaz,Goalkeeper,450000.0,24,-4.35578618743007,38.59624082856403,"450,000.0"
Spain,Anselmo Garcia Mcnulty,Defender,270000.0,18,-6.274213637665056,42.6567106692965,"270,000.0"
Spain,Ferran Torres,Attack,40500000.0,21,0.7712790345501439,42.10784028488837,"40,500,000.0"
Spain,Sergi Roberto,Midfield,5400000.0,29,-7.8343596084651,41.98563070699172,"5,400,000.0"
Spain,Riqui Puig,Midfield,6300000.0,22,-0.7400030861618507,41.25330153323763,"6,300,000.0"
Spain,Nico Gonzalez,Midfield,18000000.0,19,-3.290357337864348,37.100162336779626,"18,000,000.0"
Spain,Sergio Busquets,Midfield,8100000.0,33,-5.463815242392788,36.56428429134205,"8,100,000.0"
Spain,Alex Balde,Defender,3600000.0,18,-0.95541741337761,40.23815184139318,"3,600,000.0"
Spain,Jordi Alba,Defender,8100000.0,32,-4.491899553151462,37.8461774850341,"8,100,000.0"
Spain,Gerard Pique,Defender,4500000.0,34,-6.41734608850672,39.31017445374018,"4,500,000.0"
Spain,Oscar Mingueza,Defender,5400000.0,22,-4.219350663749578,38.40225578321674,"5,400,000.0"
Spain,Eric Garcia,Defender,16200000.0,20,-8.97667762408124,42.83395532839563,"16,200,000.0"
Spain,Arnau Tenas,Goalkeeper,1350000.0,20,1.128706023113498,42.61713155989531,"1,350,000.0"
Spain,Pedri,Midfield,72000000.0,19,-4.063722848148001,42.61034738656242,"72,000,000.0"
Spain,Gavi,Midfield,54000000.0,17,-2.343717219551944,43.17426608664109,"54,000,000.0"
Spain,Ivan Marquez,Defender,405000.0,27,-3.9206169161761695,38.05608825522351,"405,000.0"
Spain,Pol Llonch,Midfield,720000.0,29,-0.8188674158843519,39.9485216487104,"720,000.0"
Spain,Adrian Dalmau,Attack,900000.0,27,-4.6446229997737625,40.62352703511261,"900,000.0"
Spain,Mateu Morey Bauza,Defender,3600000.0,21,-3.770912744915057,42.10095377869095,"3,600,000.0"
Spain,Hugo Novoa,Attack,2700000.0,18,-1.0995364887388934,38.57363856677644,"2,700,000.0"
Spain,Julio Pleguezuelo,Defender,720000.0,24,-2.2647466060481958,39.14050711727823,"720,000.0"
Spain,Angelino,Defender,27000000.0,24,-7.098796446842636,37.64197986632615,"27,000,000.0"
Spain,Josep Martinez,Goalkeeper,2250000.0,23,2.3837890022855284,42.1606102091149,"2,250,000.0"
Spain,Dani Olmo,Attack,40500000.0,23,-7.435917667666485,42.55899631252137,"40,500,000.0"
Spain,Aaron Martin,Defender,4500000.0,24,0.8025667210334895,41.25810367463234,"4,500,000.0"
Spain,Marc Roca,Midfield,6300000.0,25,-4.322742119775722,42.08315730804567,"6,300,000.0"
Spain,Iker Bravo,Attack,900000.0,16,-4.043672779190891,38.14992578123647,"900,000.0"
Spain,Jesus Areso,Defender,720000.0,22,-3.423395329269673,36.97880632796857,"720,000.0"
Spain,Juan Cruz,Defender,1800000.0,29,-1.289802592889508,42.10477655373018,"1,800,000.0"
Spain,Manu Sanchez,Defender,9000000.0,21,-5.6003400758800925,41.3240643002923,"9,000,000.0"
Spain,Barbero,Attack,450000.0,23,-6.184285461289934,40.54661953036529,"450,000.0"
Spain,Cote,Defender,1350000.0,32,-2.037915231676558,41.22940505855895,"1,350,000.0"
Spain,Nacho Vidal,Defender,4500000.0,26,-4.957521322059519,36.35434333863971,"4,500,000.0"
Spain,Kike Garcia,Attack,1620000.0,32,-4.569229939065018,39.62044213093297,"1,620,000.0"
Spain,Kike Barja,Attack,2700000.0,24,-0.9594851543923736,41.66136888730229,"2,700,000.0"
Spain,Ruben Garcia,Attack,7200000.0,28,-2.7039282670437688,39.13017536863844,"7,200,000.0"
Spain,Javi Martinez,Attack,2250000.0,22,-0.8923520020107265,38.74387068790692,"2,250,000.0"
Spain,Roberto Torres,Attack,2700000.0,32,-4.83278405442717,37.94780545459294,"2,700,000.0"
Spain,Jon Moncayola,Midfield,10800000.0,23,-6.033872543619243,39.19286542509845,"10,800,000.0"
Spain,Oier Sanjurjo,Midfield,450000.0,35,-3.107539795309028,37.473024200292535,"450,000.0"
Spain,Lucas Torro,Midfield,4500000.0,27,-2.550824421967148,36.67193095861657,"4,500,000.0"
Spain,Jonas Ramalho,Defender,720000.0,28,-3.020884288269576,40.86514708539103,"720,000.0"
Spain,Unai Garcia,Defender,1350000.0,29,-3.698423061118613,37.29456435894429,"1,350,000.0"
Spain,David Garcia,Defender,18000000.0,27,-0.5742664173796648,40.31904168475605,"18,000,000.0"
Spain,Juan Perez,Goalkeeper,540000.0,25,-6.343588646051062,41.8351207683454,"540,000.0"
Spain,Inigo Perez,Midfield,540000.0,33,-5.147022911304057,38.95576846678477,"540,000.0"
Spain,Aridane Hernandez,Defender,1350000.0,32,-2.803104068240282,42.02506049028472,"1,350,000.0"
Ireland,Kevin Long,Defender,900000.0,31,-6.554371570340981,53.160735323225154,"900,000.0"
Ireland,Nathan Collins,Defender,7200000.0,20,-8.16577921948815,53.3366388689955,"7,200,000.0"
Ireland,Adam Idah,Attack,2700000.0,20,-7.986477707289051,53.47987148057868,"2,700,000.0"
Ireland,Andrew Omobamidele,Defender,1080000.0,19,-7.735609459860607,53.160403228693234,"1,080,000.0"
Ireland,Matt Doherty,Defender,10800000.0,29,-8.482393419654947,52.51078346869004,"10,800,000.0"
Ireland,Conor Hourihane,Midfield,1620000.0,30,-7.525489501688464,52.73710680830269,"1,620,000.0"
Ireland,Jeff Hendrick,Midfield,4500000.0,29,-7.649004978042587,52.69841092018876,"4,500,000.0"
Ireland,Seamus Coleman,Defender,3150000.0,33,-9.28518583602937,53.87876377474174,"3,150,000.0"
Ireland,Jonny Hayes,Midfield,495000.0,34,-7.363425073027971,53.14064707661262,"495,000.0"
Ireland,John Mahon,Defender,113000.0,22,-8.863366036583352,51.83071552585693,"113,000.0"
Ireland,Cillian Sheridan,Attack,180000.0,32,-9.73807200122068,51.8966776449642,"180,000.0"
Ireland,Ian Lawlor,Goalkeeper,90000.0,27,-7.857707497672454,54.81199720585463,"90,000.0"
Ireland,Robbie Mahon,Attack,23000.0,18,-7.663872418793406,52.30018157290719,"23,000.0"
Ireland,Dan Cleary,Defender,113000.0,25,-8.466416841878752,54.02034188777726,"113,000.0"
Ireland,Ross Tierney,Midfield,135000.0,20,-9.517409722154651,53.7772082225831,"135,000.0"
Ireland,Jaze Kabia,Attack,68000.0,21,-9.035366282600034,51.75660897863813,"68,000.0"
Ireland,Caoimhin Kelleher,Goalkeeper,4500000.0,23,-7.445969277026295,52.800004503940855,"4,500,000.0"
Ireland,Darren Randolph,Goalkeeper,900000.0,34,-6.603655297516299,52.802358521910456,"900,000.0"
Ireland,Aaron Connolly,Attack,5400000.0,21,-7.674629810299124,53.23462423568657,"5,400,000.0"
Ireland,Johnny Kenny,Attack,158000.0,18,-8.297144731257193,51.88232805149666,"158,000.0"
Ireland,Jonathan Afolabi,Attack,158000.0,21,-6.763144811035544,53.39252760307952,"158,000.0"
Ireland,Liam Scales,Defender,540000.0,23,-9.018259701879527,52.70435034560365,"540,000.0"
Ireland,Shane Long,Attack,720000.0,34,-9.15540308326195,52.98359113513136,"720,000.0"
Ireland,Joe Shaughnessy,Defender,360000.0,29,-7.942995165744834,53.94705370772836,"360,000.0"
Ireland,Alan Power,Midfield,315000.0,33,-7.941788271267981,52.38359474910611,"315,000.0"
Ireland,Conor Mccarthy,Defender,450000.0,23,-7.2569770226711,53.09587314536169,"450,000.0"
New Zealand,Tyler Boyd,Attack,630000.0,27,170.33335635068082,-43.49326397432578,"630,000.0"
New Zealand,Liberato Cacace,Defender,2250000.0,21,175.36987653480392,-40.44962718935745,"2,250,000.0"
New Zealand,Chris Wood,Attack,9000000.0,30,175.14119741868276,-37.03314696671426,"9,000,000.0"
New Zealand,Ryan Thomas,Midfield,2700000.0,27,175.54656529162727,-38.98593419325909,"2,700,000.0"
Australia,Aziz Behich,Defender,698000.0,31,129.2785753625761,-27.70256306273748,"698,000.0"
Australia,Lawrence Thomas,Goalkeeper,405000.0,29,136.24507038181258,-28.16100302710982,"405,000.0"
Australia,Joel King,Defender,675000.0,21,130.45058244965685,-25.982375177065627,"675,000.0"
Australia,Avraam Papadopoulos,Defender,225000.0,37,134.2336979687597,-15.65235968477504,"225,000.0"
Australia,Cameron Devlin,Midfield,540000.0,23,146.51235323514408,-35.41210993403474,"540,000.0"
Australia,Nathaniel Atkinson,Defender,810000.0,22,141.94310373979948,-24.528638941216727,"810,000.0"
Australia,Tom Rogic,Attack,1350000.0,29,143.75736747889658,-34.87846963790353,"1,350,000.0"
Australia,Matthew Millar,Defender,360000.0,25,130.54570844012267,-27.779892578226274,"360,000.0"
Australia,Trent Sainsbury,Defender,675000.0,29,126.55479819604284,-28.4421942133109,"675,000.0"
Australia,Mathew Ryan,Goalkeeper,4500000.0,29,147.83723540802788,-28.76098784388145,"4,500,000.0"
Australia,Ajdin Hrustic,Midfield,2700000.0,25,115.76733421211686,-28.04674119732005,"2,700,000.0"
Australia,Danny Vukovic,Goalkeeper,270000.0,36,142.98782530464467,-37.75328683379807,"270,000.0"
China,Lei Wu,Attack,2250000.0,30,109.52722154780358,35.74081654718082,"2,250,000.0"
Italy,Andrea Bertolacci,Midfield,2250000.0,30,14.627772413932515,36.85645248968432,"2,250,000.0"
Italy,Edoardo Vergani,Attack,540000.0,20,15.937021789948774,41.93694873505516,"540,000.0"
Italy,Federico Bonazzoli,Attack,3150000.0,24,10.163711367941294,46.106436437696914,"3,150,000.0"
